38b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650080.tif/full/max/0/default.png
39a,སོ་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650081.tif/full/max/0/default.png
39b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650082.tif/full/max/0/default.png
40a,བཞི་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650083.tif/full/max/0/default.png
40b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650084.tif/full/max/0/default.png
41a,ཞེ་གཅིག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650085.tif/full/max/0/default.png
41b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650086.tif/full/max/0/default.png
42a,ཞེ་གཉིས་,https://iiif.bdrc.io/bdr:V22704_I3365::33650087.tif/full/max/0/default.png
42b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650088.tif/full/max/0/default.png
43a,ཞེ་གསུམ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650089.tif/full/max/0/default.png
43b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650090.tif/full/max/0/default.png
44a,ཞེ་བཞི་,https://iiif.bdrc.io/bdr:V22704_I3365::33650091.tif/full/max/0/default.png
44b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650092.tif/full/max/0/default.png
45a,ཞེ་ལྔ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650093.tif/full/max/0/default.png
45b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650094.tif/full/max/0/default.png
46a,ཞེ་དྲུག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650095.tif/full/max/0/default.png
46b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650096.tif/full/max/0/default.png
47a,ཞེ་བདུན་,https://iiif.bdrc.io/bdr:V22704_I3365::33650097.tif/full/max/0/default.png
47b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650098.tif/full/max/0/default.png
48a,ཞེ་བརྒྱད་,https://iiif.bdrc.io/bdr:V22704_I3365::33650099.tif/full/max/0/default.png
48b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650100.tif/full/max/0/default.png
49a,ཞེ་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650101.tif/full/max/0/default.png
49b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650102.tif/full/max/0/default.png
50a,ལྔ་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650103.tif/full/max/0/default.png
50b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650104.tif/full/max/0/default.png
51a,ང་གཅིག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650105.tif/full/max/0/default.png
51b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650106.tif/full/max/0/default.png
52a,ང་གཉིས་,https://iiif.bdrc.io/bdr:V22704_I3365::33650107.tif/full/max/0/default.png
52b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650108.tif/full/max/0/default.png
53a,ང་གསུམ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650109.tif/full/max/0/default.png
53b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650110.tif/full/max/0/default.png
54a,ང་བཞི་,https://iiif.bdrc.io/bdr:V22704_I3365::33650111.tif/full/max/0/default.png
54b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650112.tif/full/max/0/default.png
55a,ང་ལྔ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650113.tif/full/max/0/default.png
55b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650114.tif/full/max/0/default.png
56a,ང་དྲུག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650115.tif/full/max/0/default.png
56b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650116.tif/full/max/0/default.png
57a,ང་བདུན་,https://iiif.bdrc.io/bdr:V22704_I3365::33650117.tif/full/max/0/default.png
57b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650118.tif/full/max/0/default.png
58a,ང་བརྒྱད་,https://iiif.bdrc.io/bdr:V22704_I3365::33650119.tif/full/max/0/default.png
58b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650120.tif/full/max/0/default.png
59a,ང་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650121.tif/full/max/0/default.png
59b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650122.tif/full/max/0/default.png
60a,དྲུག་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650123.tif/full/max/0/default.png
60b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650124.tif/full/max/0/default.png
61a,རེ་གཅིག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650125.tif/full/max/0/default.png
61b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650126.tif/full/max/0/default.png
62a,རེ་གཉིས་,https://iiif.bdrc.io/bdr:V22704_I3365::33650127.tif/full/max/0/default.png
62b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650128.tif/full/max/0/default.png
63a,རེ་གསུམ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650129.tif/full/max/0/default.png
63b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650130.tif/full/max/0/default.png
64a,རེ་བཞི་,https://iiif.bdrc.io/bdr:V22704_I3365::33650131.tif/full/max/0/default.png
64b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650132.tif/full/max/0/default.png
65a,རེ་ལྔ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650133.tif/full/max/0/default.png
65b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650134.tif/full/max/0/default.png
66a,རེ་དྲུག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650135.tif/full/max/0/default.png
66b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650136.tif/full/max/0/default.png
67a,རེ་བདུན་,https://iiif.bdrc.io/bdr:V22704_I3365::33650137.tif/full/max/0/default.png
67b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650138.tif/full/max/0/default.png
68a,རེ་བརྒྱད་,https://iiif.bdrc.io/bdr:V22704_I3365::33650139.tif/full/max/0/default.png
68b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650140.tif/full/max/0/default.png
69a,རེ་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650141.tif/full/max/0/default.png
69b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650142.tif/full/max/0/default.png
70a,བདུན་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650143.tif/full/max/0/default.png
70b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650144.tif/full/max/0/default.png
71a,དོན་གཅིག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650145.tif/full/max/0/default.png
71b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650146.tif/full/max/0/default.png
72a,དོན་གཉིས་,https://iiif.bdrc.io/bdr:V22704_I3365::33650147.tif/full/max/0/default.png
72b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650148.tif/full/max/0/default.png
73a,དོན་གསུམ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650149.tif/full/max/0/default.png
73b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650150.tif/full/max/0/default.png
74a,དོན་བཞི་,https://iiif.bdrc.io/bdr:V22704_I3365::33650151.tif/full/max/0/default.png
74b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650152.tif/full/max/0/default.png
75a,དོན་ལྔ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650153.tif/full/max/0/default.png
75b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650154.tif/full/max/0/default.png
76a,དོན་དྲུག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650155.tif/full/max/0/default.png
76b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650156.tif/full/max/0/default.png
77a,དོན་བདུན་,https://iiif.bdrc.io/bdr:V22704_I3365::33650157.tif/full/max/0/default.png
77b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650158.tif/full/max/0/default.png
78a,དོན་བརྒྱད་,https://iiif.bdrc.io/bdr:V22704_I3365::33650159.tif/full/max/0/default.png
78b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650160.tif/full/max/0/default.png
79a,དོན་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650161.tif/full/max/0/default.png
79b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650162.tif/full/max/0/default.png
80a,བརྒྱད་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650163.tif/full/max/0/default.png
80b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650164.tif/full/max/0/default.png
81a,གྱ་གཅིག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650165.tif/full/max/0/default.png
81b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650166.tif/full/max/0/default.png
82a,གྱ་གཉིས་,https://iiif.bdrc.io/bdr:V22704_I3365::33650167.tif/full/max/0/default.png
82b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650168.tif/full/max/0/default.png
83a,གྱ་གསུམ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650169.tif/full/max/0/default.png
83b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650170.tif/full/max/0/default.png
84a,གྱ་བཞི་,https://iiif.bdrc.io/bdr:V22704_I3365::33650171.tif/full/max/0/default.png
84b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650172.tif/full/max/0/default.png
85a,གྱ་ལྔ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650173.tif/full/max/0/default.png
85b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650174.tif/full/max/0/default.png
86a,གྱ་དྲུག་,https://iiif.bdrc.io/bdr:V22704_I3365::33650175.tif/full/max/0/default.png
86b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650176.tif/full/max/0/default.png
87a,གྱ་བདུན་,https://iiif.bdrc.io/bdr:V22704_I3365::33650177.tif/full/max/0/default.png
87b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650178.tif/full/max/0/default.png
88a,གྱ་བརྒྱད་,https://iiif.bdrc.io/bdr:V22704_I3365::33650179.tif/full/max/0/default.png
88b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650180.tif/full/max/0/default.png
89a,གྱ་དགུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650181.tif/full/max/0/default.png
89b,,https://iiif.bdrc.io/bdr:V22704_I3365::33650182.tif/full/max/0/default.png
90a,དགུ་བཅུ་,https://iiif.bdrc.io/bdr:V22704_I3365::33650183.tif/full/max/0/default.png
