0b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830004.jpg/full/max/0/default.jpg
1a,གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830005.jpg/full/max/0/default.jpg
1b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830006.jpg/full/max/0/default.jpg
2a,གཉིས་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830007.jpg/full/max/0/default.jpg
2b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830008.jpg/full/max/0/default.jpg
3a,གསུམ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830009.jpg/full/max/0/default.jpg
3b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830010.jpg/full/max/0/default.jpg
4a,བཞི་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830011.jpg/full/max/0/default.jpg
4b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830012.jpg/full/max/0/default.jpg
5a,ལྔ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830013.jpg/full/max/0/default.jpg
5b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830014.jpg/full/max/0/default.jpg
6a,དྲུག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830015.jpg/full/max/0/default.jpg
6b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830016.jpg/full/max/0/default.jpg
7a,བདུན་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830017.jpg/full/max/0/default.jpg
7b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830018.jpg/full/max/0/default.jpg
8a,བརྒྱད་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830019.jpg/full/max/0/default.jpg
8b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830020.jpg/full/max/0/default.jpg
9a,དགུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830021.jpg/full/max/0/default.jpg
9b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830022.jpg/full/max/0/default.jpg
10a,བཅུ་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830023.jpg/full/max/0/default.jpg
10b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830024.jpg/full/max/0/default.jpg
11a,བཅུ་གཅིག་,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830025.jpg/full/max/0/default.jpg
11b,,https://iiif.bdrc.io/bdr:V1KG13126_I1KG13283::I1KG132830026.jpg/full/max/0/default.jpg
