1a,གཅིག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210003.tif/full/max/0/default.png
1b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210004.tif/full/max/0/default.png
2a,གཉིས་,https://iiif.bdrc.io/bdr:V23703_I1421::14210005.tif/full/max/0/default.png
2b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210006.tif/full/max/0/default.png
3a,གསུམ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210007.tif/full/max/0/default.png
3b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210008.tif/full/max/0/default.png
4a,བཞི་,https://iiif.bdrc.io/bdr:V23703_I1421::14210009.tif/full/max/0/default.png
4b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210010.tif/full/max/0/default.png
5a,ལྔ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210011.tif/full/max/0/default.png
5b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210012.tif/full/max/0/default.png
6a,དྲུག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210013.tif/full/max/0/default.png
6b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210014.tif/full/max/0/default.png
7a,བདུན་,https://iiif.bdrc.io/bdr:V23703_I1421::14210015.tif/full/max/0/default.png
7b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210016.tif/full/max/0/default.png
8a,བརྒྱད་,https://iiif.bdrc.io/bdr:V23703_I1421::14210017.tif/full/max/0/default.png
8b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210018.tif/full/max/0/default.png
9a,དགུ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210019.tif/full/max/0/default.png
9b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210020.tif/full/max/0/default.png
10a,བཅུ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210021.tif/full/max/0/default.png
10b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210022.tif/full/max/0/default.png
11a,བཅུ་གཅིག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210023.tif/full/max/0/default.png
11b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210024.tif/full/max/0/default.png
12a,བཅུ་གཉིས་,https://iiif.bdrc.io/bdr:V23703_I1421::14210025.tif/full/max/0/default.png
12b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210026.tif/full/max/0/default.png
13a,བཅུ་གསུམ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210027.tif/full/max/0/default.png
13b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210028.tif/full/max/0/default.png
14a,བཅུ་བཞི་,https://iiif.bdrc.io/bdr:V23703_I1421::14210029.tif/full/max/0/default.png
14b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210030.tif/full/max/0/default.png
15a,བཅོ་ལྔ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210031.tif/full/max/0/default.png
15b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210032.tif/full/max/0/default.png
16a,བཅུ་དྲུག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210033.tif/full/max/0/default.png
16b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210034.tif/full/max/0/default.png
17a,བཅུ་བདུན་,https://iiif.bdrc.io/bdr:V23703_I1421::14210035.tif/full/max/0/default.png
17b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210036.tif/full/max/0/default.png
18a,བཅོ་བརྒྱད་,https://iiif.bdrc.io/bdr:V23703_I1421::14210037.tif/full/max/0/default.png
18b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210038.tif/full/max/0/default.png
19a,བཅུ་དགུ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210039.tif/full/max/0/default.png
19b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210040.tif/full/max/0/default.png
20a,ཉི་ཤུ,https://iiif.bdrc.io/bdr:V23703_I1421::14210041.tif/full/max/0/default.png
20b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210042.tif/full/max/0/default.png
21a,ཉེར་གཅིག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210043.tif/full/max/0/default.png
21b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210044.tif/full/max/0/default.png
22a,ཉེར་གཉིས་,https://iiif.bdrc.io/bdr:V23703_I1421::14210045.tif/full/max/0/default.png
22b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210046.tif/full/max/0/default.png
23a,ཉེར་གསུམ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210047.tif/full/max/0/default.png
23b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210048.tif/full/max/0/default.png
24a,ཉེར་བཞི་,https://iiif.bdrc.io/bdr:V23703_I1421::14210049.tif/full/max/0/default.png
24b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210050.tif/full/max/0/default.png
25a,ཉེར་ལྔ་,https://iiif.bdrc.io/bdr:V23703_I1421::14210051.tif/full/max/0/default.png
25b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210052.tif/full/max/0/default.png
26a,ཉེར་དྲུག་,https://iiif.bdrc.io/bdr:V23703_I1421::14210053.tif/full/max/0/default.png
26b,None,https://iiif.bdrc.io/bdr:V23703_I1421::14210054.tif/full/max/0/default.png
27a,ཉེར་བདུན་,https://iiif.bdrc.io/bdr:V23703_I1421::14210055.tif/full/max/0/default.png
